332,2001-04-25,SPX,1209.47,1232.36,1207.38,1228.75
333,2001-04-26,SPX,1228.75,1248.30,1228.75,1234.52
334,2001-04-27,SPX,1234.52,1253.07,1234.52,1253.05
335,2001-04-30,SPX,1253.05,1269.30,1243.99,1249.46
336,2001-05-01,SPX,1249.46,1266.47,1243.55,1266.44
337,2001-05-02,SPX,1266.44,1272.93,1257.70,1267.43
338,2001-05-03,SPX,1267.43,1267.43,1239.88,1248.58
339,2001-05-04,SPX,1248.58,1267.51,1232.00,1266.61
340,2001-05-07,SPX,1266.61,1270.00,1259.19,1263.51
341,2001-05-08,SPX,1263.51,1267.01,1253.00,1261.20
342,2001-05-09,SPX,1261.20,1261.65,1247.83,1255.54
343,2001-05-10,SPX,1255.54,1268.14,1254.56,1255.18
344,2001-05-11,SPX,1255.18,1259.84,1240.79,1245.67
345,2001-05-14,SPX,1245.67,1249.68,1241.02,1248.92
346,2001-05-15,SPX,1248.92,1254.45,1245.36,1249.44
347,2001-05-16,SPX,1249.44,1286.39,1243.02,1284.99
348,2001-05-17,SPX,1284.99,1296.48,1282.65,1288.49
349,2001-05-18,SPX,1288.49,1292.06,1281.15,1291.96
350,2001-05-21,SPX,1291.96,1312.95,1287.87,1312.83
351,2001-05-22,SPX,1312.83,1315.93,1306.89,1309.38
352,2001-05-23,SPX,1309.38,1309.38,1288.70,1289.05
353,2001-05-24,SPX,1289.05,1295.04,1281.22,1293.17
354,2001-05-25,SPX,1293.17,1293.17,1276.42,1277.89
355,2001-05-29,SPX,1277.89,1278.42,1265.41,1267.93
356,2001-05-30,SPX,1267.93,1267.93,1245.96,1248.08
357,2001-05-31,SPX,1248.08,1261.91,1248.07,1255.82
358,2001-06-01,SPX,1255.82,1265.34,1246.88,1260.67
359,2001-06-04,SPX,1260.67,1267.17,1256.36,1267.11
360,2001-06-05,SPX,1267.11,1286.62,1267.11,1283.57
361,2001-06-06,SPX,1283.57,1283.85,1269.03,1270.03
362,2001-06-07,SPX,1270.03,1277.08,1265.08,1276.96
363,2001-06-08,SPX,1276.96,1277.11,1259.99,1264.96
364,2001-06-11,SPX,1264.96,1264.96,1249.23,1254.39
365,2001-06-12,SPX,1254.39,1261.00,1235.75,1255.85
366,2001-06-13,SPX,1255.85,1259.75,1241.59,1241.60
367,2001-06-14,SPX,1241.60,1241.60,1218.90,1219.87
368,2001-06-15,SPX,1219.87,1221.50,1203.03,1214.36
369,2001-06-18,SPX,1214.36,1221.23,1208.33,1208.43
370,2001-06-19,SPX,1208.43,1226.11,1207.71,1212.58
371,2001-06-20,SPX,1212.58,1225.61,1210.07,1223.14
372,2001-06-21,SPX,1223.14,1240.24,1220.25,1237.04
373,2001-06-22,SPX,1237.04,1237.73,1221.44,1225.35
374,2001-06-25,SPX,1225.35,1231.50,1213.60,1218.60
375,2001-06-26,SPX,1218.60,1220.70,1204.64,1216.76
376,2001-06-27,SPX,1216.76,1219.92,1207.29,1211.07
377,2001-06-28,SPX,1211.07,1234.44,1211.07,1226.20
378,2001-06-29,SPX,1226.20,1237.29,1221.14,1224.42
379,2001-07-02,SPX,1224.42,1239.78,1224.03,1236.71
380,2001-07-03,SPX,1236.71,1236.71,1229.43,1234.45
381,2001-07-05,SPX,1234.45,1234.45,1219.15,1219.24
382,2001-07-06,SPX,1219.24,1219.24,1188.74,1190.59
383,2001-07-09,SPX,1190.59,1201.76,1189.75,1198.78
384,2001-07-10,SPX,1198.78,1203.43,1179.93,1181.52
385,2001-07-11,SPX,1181.52,1184.93,1168.46,1180.18
386,2001-07-12,SPX,1180.18,1210.25,1180.18,1208.14
387,2001-07-13,SPX,1208.14,1218.54,1203.61,1215.68
388,2001-07-16,SPX,1215.68,1219.63,1200.05,1202.45
389,2001-07-17,SPX,1202.45,1215.36,1196.14,1214.44
390,2001-07-18,SPX,1214.44,1214.44,1198.33,1207.71
391,2001-07-19,SPX,1207.71,1225.04,1205.80,1215.02
392,2001-07-20,SPX,1215.02,1215.69,1207.04,1210.85
393,2001-07-23,SPX,1210.85,1215.22,1190.50,1191.03
394,2001-07-24,SPX,1191.03,1191.03,1165.54,1171.65
395,2001-07-25,SPX,1171.65,1190.52,1171.28,1190.49
396,2001-07-26,SPX,1190.49,1204.18,1182.65,1202.93
397,2001-07-27,SPX,1202.93,1209.26,1195.99,1205.82
398,2001-07-30,SPX,1205.82,1209.05,1200.41,1204.52
399,2001-07-31,SPX,1204.52,1222.74,1204.52,1211.23
400,2001-08-01,SPX,1211.23,1223.04,1211.23,1215.93
401,2001-08-02,SPX,1215.93,1226.27,1215.31,1220.75
402,2001-08-03,SPX,1220.75,1220.75,1205.31,1214.35
403,2001-08-06,SPX,1214.35,1214.35,1197.35,1200.48
404,2001-08-07,SPX,1200.48,1207.56,1195.64,1204.40
405,2001-08-08,SPX,1204.40,1206.79,1181.27,1183.53
406,2001-08-09,SPX,1183.53,1184.71,1174.68,1183.43
407,2001-08-10,SPX,1183.43,1193.33,1169.55,1190.16
408,2001-08-13,SPX,1190.16,1193.82,1185.12,1191.29
409,2001-08-14,SPX,1191.29,1198.79,1184.26,1186.73
410,2001-08-15,SPX,1186.73,1191.21,1177.61,1178.02
411,2001-08-16,SPX,1178.02,1181.80,1166.08,1181.66
412,2001-08-17,SPX,1181.66,1181.66,1156.07,1161.97
413,2001-08-20,SPX,1161.97,1171.41,1160.94,1171.41
414,2001-08-21,SPX,1171.41,1179.85,1156.56,1157.26
415,2001-08-22,SPX,1157.26,1168.56,1153.34,1165.31
416,2001-08-23,SPX,1165.31,1169.86,1160.96,1162.09
417,2001-08-24,SPX,1162.09,1185.15,1162.09,1184.93
418,2001-08-27,SPX,1184.93,1186.85,1178.07,1179.21
419,2001-08-28,SPX,1179.21,1179.66,1161.17,1161.51
420,2001-08-29,SPX,1161.51,1166.97,1147.38,1148.60
421,2001-08-30,SPX,1148.60,1151.75,1124.87,1129.03
422,2001-08-31,SPX,1129.03,1141.83,1126.38,1133.59
423,2001-09-04,SPX,1133.59,1155.40,1129.06,1132.94
424,2001-09-05,SPX,1132.94,1135.52,1114.86,1131.74
